Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004,Chinese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Dumpling House 餃子莊,43.787208821092754,-79.26990941663193,Chinese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Katsuya,43.788227,-79.26725,Japanese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Bistro Manila,43.78788483949941,-79.26699795232821,Filipino Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Better Kitchen,43.788090286148936,-79.26804944195311,Asian Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Fountain Cuisine 奉天一品,43.78836,-79.26821,Dim Sum Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Asia Spa,43.78795751326869,-79.26817059516907,Chinese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,The Only Cuisine 西域久保,43.78674606895496,-79.27085430184714,Chinese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,LHL Seafood Restaurant,43.7883878317428,-79.2682726869832,Chinese Restaurant
Agincourt South-Malvern West,43.788657551099995,-79.2656117966,Boston Steak House 波士頓餐廳,43.787743757380504,-79.26742762313464,Asian Restaurant
Alderwood,43.6049368959,-79.5416109273,ASA Korean Restaurant,43.60395,-79.5377,Korean Restaurant
Alderwood,43.6049368959,-79.5416109273,Royal Myanmar,43.603347,-79.53909,Burmese Restaurant
Annex,43.6715854351,-79.4040006243,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
Annex,43.6715854351,-79.4040006243,Martino's Pizza,43.67555992434719,-79.40355789179394,Asian Restaurant
Annex,43.6715854351,-79.4040006243,Annex Grill and Bar,43.67491340106575,-79.40670910550232,Asian Restaurant
Banbury-Don Mills,43.737657004300004,-79.3497179808,Congee Queen 皇后名粥,43.735977372912316,-79.34735561803191,Cantonese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Japango,43.65526771691681,-79.38516506734886,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Salad King,43.65760101432665,-79.38161963017174,Asian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Banh Mi Boys,43.659292,-79.381949,Vietnamese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Taiyaki NYC - Toronto,43.65558,-79.384462,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Thai On Yonge,43.658607309508525,-79.38199875669441,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Bangkok Garden,43.6578702903203,-79.38283718957292,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Indian Biriyani House,43.65511996683289,-79.3866447102921,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Colaba Junction,43.66094,-79.385635,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Lai Wah Heen,43.65503785867478,-79.38589043402241,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Mt. Fuji Sushi,43.658472403990906,-79.38511985125754,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Kathy's Sushi and Bento,43.65503087178274,-79.38672401443158,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Gyugyuya,43.65517430782575,-79.38641572866027,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Hong Shing Chinese Restaurant,43.65492521335936,-79.38708916106386,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Bapbo,43.65553601067675,-79.38496978837556,Korean Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Spring Sushi,43.656252529816086,-79.38065954471074,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,You Don Ya 優丼家,43.655718,-79.3842,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Kimchi Korea House,43.655392068371754,-79.38541213481933,Korean Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Don Don Izakaya どんどん居酒屋,43.65558823131444,-79.3844538083497,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Thai Express,43.655835,-79.38813,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Evergreen Thai,43.655173628701625,-79.38632578763185,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Spring Rolls,43.655997379987994,-79.38245534190555,Asian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Ginger,43.6579231306468,-79.38166539589534,Vietnamese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Wah Too Seafood Restaurant,43.65483285234745,-79.38720597193928,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,DAGU RICE NOODLE Toronto 大鼓米线,43.655632071035924,-79.38428033833824,Noodle House
Bay Street Corridor,43.6575113467,-79.3857212509,Thai Express,43.66163,-79.38734,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Yutaka,43.655291106246246,-79.38572518250544,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Matagali,43.657096494539225,-79.38484273141869,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Beijing Dumplings,43.65641597882597,-79.38378268218985,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Basil Box,43.65774644233037,-79.38162767228032,Asian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Torch Sushi & Bento,43.655067064321585,-79.38673193379086,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Ruby Thai,43.65523934091542,-79.3807971087209,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Duck,43.660739056022976,-79.38391327857971,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Konjiki Ramen,43.657449,-79.38368,Noodle House
Bay Street Corridor,43.6575113467,-79.3857212509,Shitamachi Tendon Akimitsu,43.65732,-79.38362,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,New Treasure Restaurant,43.65538444237565,-79.3853618106867,Dim Sum Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Kushimaru,43.6566,-79.383495,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Artisan Plus,43.655685,-79.38433,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Indian Flavour,43.65564910619165,-79.38411937886697,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Gyubee Japanese Grill,43.655363,-79.384955,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Teriyaki Experience,43.655926119774925,-79.38329463125922,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Epicure City BOM Bibimbap,43.65524687645686,-79.38676951809875,Korean Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Kyoto House Japanese Restaurant,43.65538110598594,-79.38527010094231,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sushi & bbbop,43.6590924310851,-79.38278878242429,Korean Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Tandori,43.66037739502107,-79.38468020304279,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Joe's Buffet Palace,43.65804526092245,-79.3818051473709,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Yang Teashop,43.655061,-79.386637,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Teriyaki Experience,43.66007931016272,-79.38819408416748,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,China King,43.66066880084518,-79.38390494519587,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sushi House,43.65486320824253,-79.38753105905776,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,H Mart,43.65756619799771,-79.3815375088334,Grocery Store
Bay Street Corridor,43.6575113467,-79.3857212509,Rolltation Sushi Burrito,43.6567086718623,-79.38091993331908,Asian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Teriyaki Experience,43.66079338771189,-79.3837308883667,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Lan Zhou Ramen,43.655093486762325,-79.38671136065581,Noodle House
Bay Street Corridor,43.6575113467,-79.3857212509,Thai Express,43.657463,-79.390369,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Thai Bowl,43.66114813474454,-79.38370938361426,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Teriyaki Experience,43.65523135692755,-79.3812000447024,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Manchu Wok,43.658808,-79.390989,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Ichimi Sushi,43.656309,-79.383834,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Pho Orchid,43.65516972500033,-79.38596197351404,Vietnamese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Akashiro,43.655496338568675,-79.38060621196091,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Teryaki Experience,43.65510750123749,-79.38090832012912,Asian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,MII Sandwich Co.,43.65630558616052,-79.38070487601242,Vietnamese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Amaya Express,43.65511507244638,-79.38077284097331,Indian Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,California Thai,43.65636652255975,-79.38097794058562,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Thai Express,43.66162,-79.387636,Thai Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sushi-Q,43.65480108229508,-79.3808126449585,Japanese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Poke Wrap,43.658367,-79.381944,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Bento Sushi at TGH,43.6587,-79.3895,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Mi’hito Sushi Laboratory,43.65708,-79.381587,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Fresh To Go Sushi and Salad,43.654512786983084,-79.38691031801251,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,SUSHI! By Bento Nouveau,43.65987777709961,-79.38936614990234,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Szechuan Express,43.65510823589989,-79.38078955718764,Chinese Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Akashiro Japanese Restaurant & Bar,43.65596504293232,-79.38054070644233,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sushi On The Run,43.661165946540024,-79.38332319259644,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Sushi Shop,43.66162,-79.387636,Sushi Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Rolltation,43.66137901450242,-79.38266019187613,Fast Food Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Kenzo Ramen,43.65554007474909,-79.38486599350118,Ramen Restaurant
Bay Street Corridor,43.6575113467,-79.3857212509,Cheers Cut Taiwanese Grilled & Fried,43.658702,-79.382075,Fried Chicken Joint
Bay Street Corridor,43.6575113467,-79.3857212509,ZenQ,43.654911,-79.387266,Bubble Tea Shop
Bedford Park-Nortown,43.731486231800005,-79.4202273481,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
Bedford Park-Nortown,43.731486231800005,-79.4202273481,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
Bedford Park-Nortown,43.731486231800005,-79.4202273481,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
Bedford Park-Nortown,43.731486231800005,-79.4202273481,Issmi Sushi,43.73526929359584,-79.4199832843755,Sushi Restaurant
Birchcliffe-Cliffside,43.694681978599995,-79.2650925923,UME Fashion Sushi,43.69361877441406,-79.26226806640625,Japanese Restaurant
Blake-Jones,43.67617287979999,-79.3373941732,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
Blake-Jones,43.67617287979999,-79.3373941732,Ha gow Dim Sum House,43.68044093157399,-79.33759006459042,Dim Sum Restaurant
Briar Hill-Belgravia,43.699024381,-79.4528512962,Express Thai Cuisine,43.698346,-79.451489,Thai Restaurant
Briar Hill-Belgravia,43.699024381,-79.4528512962,Toronto PHO,43.70077354695928,-79.45176109671593,Vietnamese Restaurant
Briar Hill-Belgravia,43.699024381,-79.4528512962,Tonkin,43.696809,-79.450964,Vietnamese Restaurant
Briar Hill-Belgravia,43.699024381,-79.4528512962,Pineapple King Asian Kitchen,43.69563726944946,-79.44928963861004,Asian Restaurant
Briar Hill-Belgravia,43.699024381,-79.4528512962,Asian Star,43.69619576781626,-79.44802591561631,Asian Restaurant
Bridle Path-Sunnybrook-York Mills,43.7310131378,-79.3789041759,Wakame Sushi,43.732435477774246,-79.38002855857374,Sushi Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Silk Thai,43.663366324968194,-79.36774492263793,Thai Restaurant
Cabbagetown-South St.James Town,43.667647727399995,-79.36610665810001,Kibo Sushi,43.665617,-79.368388,Sushi Restaurant
Casa Loma,43.6818521005,-79.4080066472,sushi gen,43.684633,-79.41146,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Banh Mi Boys,43.659292,-79.381949,Vietnamese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Kinton Ramen,43.660631695006714,-79.37887964897601,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Salad King,43.65760101432665,-79.38161963017174,Asian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Thai On Yonge,43.658607309508525,-79.38199875669441,Thai Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Bangkok Garden,43.6578702903203,-79.38283718957292,Thai Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Spring Sushi,43.656252529816086,-79.38065954471074,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Ginger,43.6579231306468,-79.38166539589534,Vietnamese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Ho Jan 好棧粉麵小廚,43.66148337688324,-79.38111066405962,Chinese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Daily Sushi,43.66138539281109,-79.38157955833417,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Good View Chinese Restaurant,43.656791249922385,-79.37613917916755,Chinese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Basil Box,43.65774644233037,-79.38162767228032,Asian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,DAIO,43.66148741121145,-79.38107591071372,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Spring Rolls,43.655997379987994,-79.38245534190555,Asian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Duck,43.660739056022976,-79.38391327857971,Chinese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Neighbor Wang | 隔壁老王,43.661526,-79.37885,Chinese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Daio Japanese Cuisine,43.66161501496334,-79.38106227754196,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Joe's Buffet Palace,43.65804526092245,-79.3818051473709,Indian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Sushi & bbbop,43.6590924310851,-79.38278878242429,Korean Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,陣 JINYA RAMEN BAR,43.661891182206986,-79.37922344669705,Ramen Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Rolltation Sushi Burrito,43.6567086718623,-79.38091993331908,Asian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,H Mart,43.65756619799771,-79.3815375088334,Grocery Store
Church-Yonge Corridor,43.6596488635,-79.3790171666,Curry Kitchen,43.65665043296668,-79.37665239602984,Indian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Kyoto Katsugyu,43.656757,-79.376119,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Teriyaki Experience,43.66079338771189,-79.3837308883667,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,China King,43.66066880084518,-79.38390494519587,Chinese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Thai Bowl,43.66114813474454,-79.38370938361426,Thai Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Konjiki Ramen,43.657449,-79.38368,Noodle House
Church-Yonge Corridor,43.6596488635,-79.3790171666,MII Sandwich Co.,43.65630558616052,-79.38070487601242,Vietnamese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Shitamachi Tendon Akimitsu,43.65732,-79.38362,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Sushi Style,43.65610684700598,-79.37779612611503,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Tandori,43.66037739502107,-79.38468020304279,Indian Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Akashiro,43.655496338568675,-79.38060621196091,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Kushimaru,43.6566,-79.383495,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,California Thai,43.65636652255975,-79.38097794058562,Thai Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Poke Wrap,43.658367,-79.381944,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Michi Roll and Sushi,43.657136952133385,-79.37826196080671,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Mi’hito Sushi Laboratory,43.65708,-79.381587,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Sushi On The Run,43.661165946540024,-79.38332319259644,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Akashiro Japanese Restaurant & Bar,43.65596504293232,-79.38054070644233,Sushi Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Rolltation,43.66137901450242,-79.38266019187613,Fast Food Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Sushi Sky,43.66244625914365,-79.3836036410283,Japanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Cheers Cut Taiwanese Grilled & Fried,43.658702,-79.382075,Fried Chicken Joint
Church-Yonge Corridor,43.6596488635,-79.3790171666,Four Four South Village 四四南村,43.66228,-79.383712,Taiwanese Restaurant
Church-Yonge Corridor,43.6596488635,-79.3790171666,Bond Place Hotel,43.65618805882607,-79.3784520985319,Hotel
Clairlea-Birchmount,43.713592375,-79.28138178420002,Wok with You,43.71252793065707,-79.2771159857867,Chinese Restaurant
Cliffcrest,43.7211211669,-79.2355295687,Super Choy Restaurant,43.72128910603268,-79.23669787617699,Chinese Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Shunoko,43.677539,-79.443972,Sushi Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Beneki Sushi,43.67767167078014,-79.44574567584075,Japanese Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Tokyo Sushi,43.67760467529297,-79.44428253173828,Japanese Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Pho Rang Dong,43.677684557749004,-79.44411263475287,Vietnamese Restaurant
Corso Italia-Davenport,43.6776609067,-79.4474693307,Kaito Sushi,43.677414,-79.444606,Japanese Restaurant
Danforth,43.6840254743,-79.32981940890001,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant
Danforth,43.6840254743,-79.32981940890001,South Sea Chinese Food Restaurant,43.682414128042566,-79.32884506645185,Chinese Restaurant
Danforth,43.6840254743,-79.32981940890001,Red Chili Thai Restaurant,43.681934293836726,-79.33062205588938,Thai Restaurant
Danforth,43.6840254743,-79.32981940890001,Green Lady,43.681437,-79.333044,Thai Restaurant
Danforth,43.6840254743,-79.32981940890001,Yanagi Sushi,43.6830629342282,-79.32522496446639,Sushi Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,saigon express pho,43.785560607910156,-79.35176086425781,Vietnamese Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,虾扯蛋 Xiachedan,43.785794,-79.351875,Asian Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,Hung Fok BBQ Gourmet,43.78570862271378,-79.35155276649584,Dim Sum Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,East Dragon Korean Cuisine,43.78582808873192,-79.3515417660463,Korean Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,Mandarin Gardens,43.7859669617277,-79.35094356536865,Chinese Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,The Best Seafood In Town,43.786166,-79.357255,Chinese Restaurant
Don Valley Village,43.783293686899995,-79.3536441306,York Yaki Restaurant,43.78594311705381,-79.34892912238318,Asian Restaurant
Dorset Park,43.759274372700006,-79.2789079388,Pho Vietnam,43.757770305647185,-79.27857193068989,Vietnamese Restaurant
Dorset Park,43.759274372700006,-79.2789079388,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
Dorset Park,43.759274372700006,-79.2789079388,Gourmet Satay,43.761497,-79.279809,Asian Restaurant
Dorset Park,43.759274372700006,-79.2789079388,Barcode BBQ 北方烧烤,43.761587011581916,-79.28022980690002,Chinese Restaurant
Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Vanipha Asian Gourmet Catering,43.669497,-79.439097,Thai Restaurant
Dovercourt-Wallace Emerson-Junction,43.6656769317,-79.4385406986,Kuma Sushi,43.667299,-79.442839,Sushi Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Pho Linh,43.65228962903497,-79.43406146756601,Vietnamese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Seoul Shakers,43.658337546306115,-79.44184899330139,Asian Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Thai Express,43.656224,-79.435577,Thai Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Pho Jade,43.659328223730505,-79.43843399689416,Vietnamese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Phoenix Pho,43.652134585548495,-79.43449466739331,Vietnamese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Manchu Wok,43.655164,-79.433838,Chinese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Galaxy T&T Fresh Fruit & Vegetable,43.658566,-79.440704,Vietnamese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Pho Canh Buom,43.652339,-79.43372,Vietnamese Restaurant
Dufferin Grove,43.6554283326,-79.4373410365,Le's Sandwich,43.65247104421095,-79.43332149722636,Vietnamese Restaurant
East End-Danforth,43.684173877700005,-79.2993586723,Bento Sushi,43.682382460455145,-79.2998743057251,Sushi Restaurant
East End-Danforth,43.684173877700005,-79.2993586723,Su Good Chinese,43.68852570708679,-79.29959964510982,Chinese Restaurant
East End-Danforth,43.684173877700005,-79.2993586723,Ams Pizza & Wings Appu’s Bistro,43.683678,-79.30024,Indian Restaurant
Edenbridge-Humber Valley,43.6708859094,-79.5224577643,Pasta International,43.6727027413364,-79.51922329410428,Indian Restaurant
Eglinton East,43.7409222979,-79.245598036,Nakamori Japanese Restaurant,43.737003,-79.24475,Japanese Restaurant
Elms-Old Rexdale,43.721518868400004,-79.54898271649999,Umami,43.724873,-79.55095,Hakka Restaurant
Eringate-Centennial-West Deane,43.6580167554,-79.5804452375,Golden Wok Chinese Restaurant,43.66049068196177,-79.58231896162033,Asian Restaurant
Etobicoke West Mall,43.6450626244,-79.5689387722,Spoon and Fork,43.64534260328219,-79.56401794835405,Thai Restaurant
Flemingdon Park,43.715929753999994,-79.3326459673,Osaka,43.714044345813946,-79.33499992750718,Japanese Restaurant
Flemingdon Park,43.715929753999994,-79.3326459673,Itamae AYCE Sushi,43.71399796570365,-79.3354839499425,Japanese Restaurant
Flemingdon Park,43.715929753999994,-79.3326459673,Mulan Chinese Cuisine,43.714270608021245,-79.33425845173976,Chinese Restaurant
Forest Hill North,43.7042175596,-79.42814316479999,Bi Bim Bap,43.70035223811227,-79.42871533999565,Korean Restaurant
Forest Hill North,43.7042175596,-79.42814316479999,China House,43.70041350042334,-79.42772155150696,Chinese Restaurant
Forest Hill North,43.7042175596,-79.42814316479999,Sushi Ocean,43.70015859603882,-79.429663,Japanese Restaurant
Forest Hill North,43.7042175596,-79.42814316479999,Tokyo Sushi,43.70033806727144,-79.42948565356839,Sushi Restaurant
Glenfield-Jane Heights,43.745635749799995,-79.5134653159,Yogi Noodle Delight,43.74222328790343,-79.51049343121284,Asian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Udupi Palace,43.67247950462566,-79.32127455331215,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Lake Inez,43.672520212121675,-79.32071230366756,Asian Restaurant
