Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Hakata Ikkousha Ramen,43.650299,-79.388753,Noodle House
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ematei 絵馬亭,43.65115644866129,-79.38898951275146,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Modern Wok,43.64733928217316,-79.38435103029407,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ho Ga Oriental Cuisine,43.648043265436314,-79.383108374673,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Express,43.648116,-79.384479,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ramen Isshin,43.65053290822287,-79.38360143813185,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Szechuan Express,43.650655954097054,-79.37946220756815,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Lee Chen Asian Bistro,43.64700977986747,-79.38653557408938,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Niuda Hand-Pulled Noodles,43.650469484027525,-79.38909798860549,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ginger,43.65030593749864,-79.38918869467479,Vietnamese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Wikki Hut,43.65052888986753,-79.38342187846952,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Little Dailo,43.650722,-79.382809,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Little Khao,43.650317,-79.383917,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Koya Japan,43.6490990795264,-79.3835970395686,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Woklicious,43.65174989639756,-79.3830362088302,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Teppanyaki Grill,43.651509717133855,-79.38218593597412,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Maezo Restaurant & Bar,43.651090520885205,-79.38184261322021,Indian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Korean Grill House,43.650259683866906,-79.38924990371137,Korean Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,SweetLulu,43.65057180991095,-79.38123273009326,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Island,43.64694534397991,-79.38249379202722,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Szechuan Express,43.64893917972509,-79.38197692739651,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Amaya Express,43.64863591762842,-79.38205397702801,Indian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Express,43.6497393194015,-79.37892482660588,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Katana on Bay,43.650299,-79.380858,Sushi Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Teriyaki Experience,43.6484976494426,-79.38200354576111,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Kid Lee,43.649068,-79.381284,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bento Zushi,43.6474764445407,-79.38455924125307,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,JC Food Market,43.64921175406505,-79.38691641682182,Grocery Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Mean Bao,43.650355,-79.380121,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Akco Lounge/Ho-Shim,43.648113179731794,-79.38277847292676,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Island,43.65056717656215,-79.37953368902575,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Teriyaki Experience,43.64705498053493,-79.38242236794093,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Eat Canteen,43.64728753620902,-79.38170009838223,Chinese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Express,43.653224,-79.380327,Thai Restaurant
"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Vanipha Asian Gourmet Catering,43.669497,-79.439097,Thai Restaurant
"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Kuma Sushi,43.667299,-79.442839,Sushi Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Thai Express,43.77799,-79.344091,Thai Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Mac Sushi,43.777130868087696,-79.34448116036727,Asian Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Szechuan Express,43.777966,-79.343316,Asian Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Teriyaki Experience,43.77832992258357,-79.34310953832035,Japanese Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Yoi,43.778244,-79.34301,Japanese Restaurant
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Sushi Shop,43.77799,-79.344091,Restaurant
"Northwood Park, York University",43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Chinese Restaurant
"Northwood Park, York University",43.7679803,-79.48726190000001,Phở Liên Hương,43.76443735783582,-79.48977451350508,Vietnamese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Miku,43.64137436,-79.37753063,Japanese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Sushi Shop,43.643485,-79.38096,Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Thai Express,43.64309,-79.383071,Thai Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Szechuan Express,43.64134582504235,-79.37796013792254,Chinese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Spice Thai,43.63940652819094,-79.38445898645135,Thai Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Kinka Izakaya,43.641308,-79.38013,Japanese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Jaipur Grille,43.63987376128725,-79.38116674849772,Indian Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Edo Japan,43.6382122788612,-79.38046294188636,Japanese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Shanghai 360,43.641647,-79.37792,Chinese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Shanghai 360,43.644253,-79.380936,Chinese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Bangkok Buri,43.644563,-79.381204,Thai Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Sansotei Ramen,43.644606,-79.381264,Noodle House
